"","i","R","P","Gene","FDR","syngo","ENSG"
"11961",11961,0.288825421637959,1.24384971104192e-05,"TUBA1C",0.000104401982877302,FALSE,"ENSG00000167553"
"11962",11962,-0.0145090523727807,0.423025785104588,"RP11-977B10.2",0.45331473035628,FALSE,"ENSG00000258101"
"11963",11963,0.0772832141515457,0.149125427311663,"PRPH",0.225793626055112,FALSE,"ENSG00000135406"
"11964",11964,0.0304590198994816,0.341676360036759,"DNAJC22",0.397643581985675,FALSE,"ENSG00000178401"
"11965",11965,-0.318216397483321,1.08380112932575e-06,"SPATS2",1.28097227394024e-05,FALSE,"ENSG00000123352"
"11966",11966,-0.136839460772257,0.0310400690544484,"KCNH3",0.0694057192736075,FALSE,"ENSG00000135519"
"11967",11967,-0.197681683692801,0.00295839515898757,"MCRS1",0.0103837023559623,FALSE,"ENSG00000187778"
"11968",11968,-0.0769679474131856,0.150124940263267,"PRPF40B",0.226939643020925,FALSE,"ENSG00000110844"
"11969",11969,0.237030568750586,0.000389668418253447,"FAM186B",0.00189530020642963,FALSE,"ENSG00000135436"
"11970",11970,0.0893336659402832,0.114136775658745,"RP11-133N21.7",0.18620937903624,FALSE,"ENSG00000257243"
"11971",11971,0.00119154585371472,0.493640403486153,"FMNL3",0.496144681990955,FALSE,"ENSG00000161791"
"11972",11972,0.325419228069327,5.5946423767819e-07,"TMBIM6",7.4434038536839e-06,FALSE,"ENSG00000139644"
"11973",11973,0.0807306094442759,0.1384769523289,"NCKAP5L",0.214103215585017,FALSE,"ENSG00000167566"
"11974",11974,-0.364362796581923,9.48723140897812e-09,"BCDIN3D-AS1",2.32931902446199e-07,FALSE,"ENSG00000258057"
"11975",11975,-0.0688002633914691,0.177518690342768,"BCDIN3D",0.255992288394263,FALSE,"ENSG00000186666"
"11976",11976,-0.170959990360194,0.00923265993182036,"FAIM2",0.0262161948681319,FALSE,"ENSG00000135472"
"11977",11977,0.192475831095754,0.00374513237477231,"AQP5",0.0126310633438722,FALSE,"ENSG00000161798"
"11978",11978,0.0710595843179973,0.169653001859495,"AQP6",0.247647838284833,FALSE,"ENSG00000086159"
"11979",11979,-0.111426497484058,0.0655820783510314,"RACGAP1",0.123000973643653,FALSE,"ENSG00000161800"
"11980",11980,-0.0722426444603251,0.165621917292062,"ASIC1",0.243432831277667,FALSE,"ENSG00000110881"
"11981",11981,0.0507223964982648,0.24813515525648,"SMARCD1",0.322268089613952,FALSE,"ENSG00000066117"
"11982",11982,-0.140025576608469,0.0280099056682058,"GPD1",0.0640253841010735,FALSE,"ENSG00000167588"
"11983",11983,-0.0459545964603778,0.268903781089011,"COX14",0.339844922604125,FALSE,"ENSG00000178449"
"11984",11984,0.163853853298493,0.0121391706497655,"RP4-605O3.4",0.032679241854138,FALSE,"ENSG00000272368"
"11985",11985,0.088566481714735,0.11617896264782,"CERS5",0.188574062506723,FALSE,"ENSG00000139624"
"11986",11986,0.189944356169326,0.00418953712479557,"LIMA1",0.013826923613254,FALSE,"ENSG00000050405"
"11987",11987,-0.0952373872421425,0.0992473092361052,"FAM186A",0.168114675172646,FALSE,"ENSG00000185958"
"11988",11988,0.0267049208779906,0.360342867804521,"LARP4",0.411217233286446,FALSE,"ENSG00000161813"
"11989",11989,0.0251643187736182,0.368100299505276,"DIP2B",0.416240077097303,FALSE,"ENSG00000066084"
"11990",11990,0.0601082844167254,0.209801518193849,"ATF1",0.288090710742497,FALSE,"ENSG00000123268"
"11991",11991,0.406299095011708,3.74033966040625e-11,"METTL7A",1.75279148957211e-09,FALSE,"ENSG00000185432"
"11992",11992,0.25900221655775,0.000101850354289294,"SLC11A2",0.000614974529067224,FALSE,"ENSG00000110911"
"11993",11993,-0.130094321084447,0.0383212416595805,"LETMD1",0.0814886339647403,FALSE,"ENSG00000050426"
"11994",11994,-0.333102537613248,2.68194747464613e-07,"CSRNP2",3.96936161003469e-06,FALSE,"ENSG00000110925"
"11995",11995,-0.011996733795719,0.436232401217452,"TFCP2",0.461583752755603,FALSE,"ENSG00000135457"
"11996",11996,-0.26069635722919,9.12045550853297e-05,"POU6F1",0.000559582571495283,FALSE,"ENSG00000184271"
"11997",11997,0.180408542750112,0.00629955977927815,"DAZAP2",0.019215577924292,FALSE,"ENSG00000183283"
"11998",11998,0.156022626038409,0.0161966674010282,"SMAGP",0.0412650005977303,FALSE,"ENSG00000170545"
"11999",11999,0.291951566598399,9.77354007766425e-06,"BIN2",8.44788496561821e-05,FALSE,"ENSG00000110934"
"12000",12000,0.119597498761882,0.0522599947135894,"GALNT6",0.103567643282056,FALSE,"ENSG00000139629"
"12001",12001,-0.301225650074084,4.66171430829569e-06,"SLC4A8",4.47605102250464e-05,FALSE,"ENSG00000050438"
"12002",12002,-0.354149293151278,3.01868682748431e-08,"SCN8A",6.15738261141294e-07,TRUE,"ENSG00000196876"
"12003",12003,-0.0810952370115613,0.137380760565064,"RP11-923I11.6",0.212770047903012,FALSE,"ENSG00000261586"
"12004",12004,-0.0658783298884821,0.188015257399211,"RP11-923I11.7",0.266651449469006,FALSE,"ENSG00000261308"
"12005",12005,0.32616480503573,5.21654037658394e-07,"ACVRL1",7.03401546134084e-06,FALSE,"ENSG00000139567"
"12006",12006,-0.107965752094387,0.0719364406029219,"ACVR1B",0.131998915769323,FALSE,"ENSG00000135503"
"12007",12007,-0.192278467815826,0.00377824049833127,"GRASP",0.012706082180213,TRUE,"ENSG00000161835"
"12008",12008,-0.060111370835386,0.209789494469817,"NR4A1",0.288090710742497,FALSE,"ENSG00000123358"
"12009",12009,-0.039630952534229,0.297688567133585,"RP11-1100L3.8",0.363086114650441,FALSE,"ENSG00000259884"
"12010",12010,-0.0397440589475859,0.297161992272944,"C12orf44",0.362706567364988,FALSE,"ENSG00000123395"
"12011",12011,-0.0658007671311648,0.188298839436921,"KRT7",0.267016350582927,FALSE,"ENSG00000135480"
"12012",12012,-0.144795712953089,0.0239237668659274,"KRT86",0.0564655077833461,FALSE,"ENSG00000170442"
"12013",12013,0.0382608921464243,0.304099376354711,"KRT81",0.36818342009942,FALSE,"ENSG00000205426"
"12014",12014,-0.298788903091686,5.68359553579055e-06,"KRT5",5.3218880052021e-05,FALSE,"ENSG00000186081"
"12015",12015,-0.0751628953215267,0.15593058599921,"KRT8",0.233209856197511,FALSE,"ENSG00000170421"
"12016",12016,0.193914288108592,0.00351136468682586,"KRT18",0.0119514215654678,FALSE,"ENSG00000111057"
"12017",12017,0.032206071043298,0.33311230860671,"EIF4B",0.391126469617432,TRUE,"ENSG00000063046"
"12018",12018,0.201618479585556,0.00246348684305033,"RP11-983P16.4",0.00892044367163176,FALSE,"ENSG00000257337"
"12019",12019,0.285646944422603,1.58270712106467e-05,"TENC1",0.000127650018107635,FALSE,"ENSG00000111077"
"12020",12020,-0.220332972160465,0.000973287969898001,"SPRYD3",0.00411048802821,FALSE,"ENSG00000167778"
"12021",12021,-0.23228087950062,0.000510014037396793,"IGFBP6",0.00236728853823007,FALSE,"ENSG00000167779"
"12022",12022,0.0914431338939051,0.108649508079449,"CSAD",0.179497742459526,FALSE,"ENSG00000139631"
"12023",12023,-0.191158167472114,0.00397104247958755,"ZNF740",0.0132279940097465,FALSE,"ENSG00000139651"
"12024",12024,0.114445518130407,0.0603912112282725,"ITGB7",0.115440211757521,FALSE,"ENSG00000139626"
"12025",12025,0.32111636423655,8.33126408244324e-07,"RARG",1.03298796351159e-05,FALSE,"ENSG00000172819"
"12026",12026,0.114170816823534,0.0608502418706342,"MFSD5",0.116062657499894,FALSE,"ENSG00000182544"
"12027",12027,0.0760227174192831,0.153147498276254,"PFDN5",0.230248071612759,FALSE,"ENSG00000123349"
"12028",12028,-0.0146157852325038,0.422466459491612,"RP11-680A11.5",0.453006476310334,FALSE,"ENSG00000257605"
"12029",12029,-0.289724223482073,1.16103613394399e-05,"C12orf10",9.83171097766367e-05,FALSE,"ENSG00000139637"
"12030",12030,0.0530399796973572,0.238347412726475,"AAAS",0.314390345511268,FALSE,"ENSG00000094914"
"12031",12031,-0.0936395631306648,0.103133991133139,"SP7",0.17289805316472,FALSE,"ENSG00000170374"
"12032",12032,0.39902824178834,1.07904542721488e-10,"SP1",4.54562084180416e-09,FALSE,"ENSG00000185591"
"12033",12033,0.0990574013755072,0.0903780085501976,"PRR13",0.157189391663577,FALSE,"ENSG00000205352"
"12034",12034,0.10271430926222,0.0824351131571109,"PCBP2",0.146299477984372,TRUE,"ENSG00000197111"
"12035",12035,-0.245129567574842,0.000242165903421489,"MAP3K12",0.00127418872665369,FALSE,"ENSG00000139625"
"12036",12036,-0.0759806407967776,0.153282946975308,"RP11-793H13.11",0.230361476506705,FALSE,"ENSG00000270175"
"12037",12037,-0.0230228065581079,0.37896982665114,"TARBP2",0.423334239451198,FALSE,"ENSG00000139546"
"12038",12038,-0.0027167529098414,0.485502460311127,"NPFF",0.491673936013916,FALSE,"ENSG00000139574"
"12039",12039,0.327747076842125,4.49229975986586e-07,"ATF7",6.22944686035453e-06,FALSE,"ENSG00000170653"
"12040",12040,0.154101659627177,0.0173478802329774,"ATP5G2",0.0436194306857093,FALSE,"ENSG00000135390"
"12041",12041,-0.0269719168471281,0.359003987764524,"CALCOCO1",0.410260615099156,FALSE,"ENSG00000012822"
"12042",12042,-0.0437796071125529,0.27865020363358,"RP11-686F15.3",0.347964963474035,FALSE,"ENSG00000260492"
"12043",12043,0.228515796418356,0.000628145933906205,"RP11-834C11.4",0.00282200272507031,FALSE,"ENSG00000250742"
"12044",12044,-0.152924615541804,0.0180861582900939,"SMUG1",0.0450617515162839,FALSE,"ENSG00000123415"
"12045",12045,-0.0499081061297628,0.251622635261807,"CBX5",0.32552976864219,FALSE,"ENSG00000094916"
"12046",12046,0.043580476448697,0.279550772288344,"RP11-968A15.2",0.34878482064408,FALSE,"ENSG00000257596"
"12047",12047,0.0865011733999226,0.121800834421511,"HNRNPA1",0.195557626315849,FALSE,"ENSG00000135486"
"12048",12048,0.341631449010567,1.14161502600721e-07,"NFE2",1.90364305586703e-06,FALSE,"ENSG00000123405"
"12049",12049,0.0995293133565998,0.0893231951226985,"COPZ1",0.155792399837253,FALSE,"ENSG00000111481"
"12050",12050,0.233219703958841,0.000483863891906293,"GPR84",0.0022690687783091,FALSE,"ENSG00000139572"
"12051",12051,0.115438015711056,0.0587545723417312,"ZNF385A",0.113078675825531,FALSE,"ENSG00000161642"
"12052",12052,0.344452967096672,8.52794406582847e-08,"ITGA5",1.4851537054589e-06,TRUE,"ENSG00000161638"
"12053",12053,0.141259240963739,0.0269027297908018,"GTSF1",0.0620259964412886,FALSE,"ENSG00000170627"
"12054",12054,0.364194083992925,9.67570959298545e-09,"NCKAP1L",2.3639920507404e-07,FALSE,"ENSG00000123338"
"12055",12055,-0.200328485923278,0.00261697920456414,"PDE1B",0.00937950096423578,FALSE,"ENSG00000123360"
"12056",12056,0.0632313040444225,0.197836843484261,"PPP1R1A",0.276350103882727,FALSE,"ENSG00000135447"
"12057",12057,-0.0159925030502214,0.415265790446198,"PHC1P1",0.448070556313207,FALSE,"ENSG00000179899"
"12058",12058,0.218843948309757,0.00105176263950581,"METTL7B",0.00438362224880467,FALSE,"ENSG00000170439"
"12059",12059,0.348026530931148,5.85446488141468e-08,"ITGA7",1.07672649151753e-06,FALSE,"ENSG00000135424"
"12060",12060,0.0566318821344287,0.22359119617242,"BLOC1S1",0.301052352467052,FALSE,"ENSG00000135441"
"12061",12061,0.18246720265959,0.0057795894337623,"RDH5",0.0179246101316776,FALSE,"ENSG00000135437"
"12062",12062,0.294081538409994,8.27298511087324e-06,"CD63",7.33787376190485e-05,FALSE,"ENSG00000135404"
"12063",12063,0.230503124102597,0.000563041794778329,"RP11-644F5.11",0.00257519230023186,FALSE,"ENSG00000258056"
"12064",12064,-0.0388817200701942,0.301187012823145,"GDF11",0.365923019222291,FALSE,"ENSG00000135414"
"12065",12065,0.00373431159000965,0.480076183352808,"SARNP",0.488537248907373,FALSE,"ENSG00000205323"
"12066",12066,0.103211010953849,0.081396805134267,"RP11-762I7.4",0.144803526914712,FALSE,"ENSG00000257509"
"12067",12067,0.226832837113546,0.000688479897576467,"ORMDL2",0.00304759515012278,FALSE,"ENSG00000123353"
"12068",12068,-0.0969421371299446,0.095216048426556,"DNAJC14",0.16329046357691,FALSE,"ENSG00000135392"
"12069",12069,0.201261062177005,0.00250520194324358,"TMEM198B",0.00904648927214179,FALSE,"ENSG00000182796"
"12070",12070,0.0635306433296717,0.196711379615636,"MMP19",0.275272719452733,FALSE,"ENSG00000123342"
"12071",12071,-0.0553565771987745,0.228772013935538,"WIBG",0.305528131806055,FALSE,"ENSG00000170473"
"12072",12072,-0.10057626057976,0.0870147696536571,"DGKA",0.152814247917297,FALSE,"ENSG00000065357"
"12073",12073,0.287756030807702,1.34951080206336e-05,"PMEL",0.000112188247400448,FALSE,"ENSG00000185664"
"12074",12074,0.459582355782306,3.2132822480436e-15,"CDK2",3.65328282859957e-13,FALSE,"ENSG00000123374"
"12075",12075,-0.121581131947531,0.0493641354666667,"RAB5B",0.09898550462852,TRUE,"ENSG00000111540"
"12076",12076,0.146880973090971,0.0222969968258884,"RP11-603J24.7",0.0533815394216351,FALSE,"ENSG00000237493"
"12077",12077,0.18523837771765,0.00513828671532982,"SUOX",0.0162994795773224,FALSE,"ENSG00000139531"
"12078",12078,0.0306434841801207,0.340768294098288,"IKZF4",0.39692494120186,FALSE,"ENSG00000123411"
"12079",12079,0.010801131588318,0.442542503141932,"RPS26",0.46552590545873,TRUE,"ENSG00000197728"
"12080",12080,0.116642663782229,0.0568136308713481,"ERBB3",0.110233859975748,FALSE,"ENSG00000065361"
"12081",12081,0.0573072743920961,0.220873829688482,"PA2G4",0.298666459926922,FALSE,"ENSG00000170515"
"12082",12082,-0.0198283396346678,0.39535473306133,"RPL41",0.434386569764837,FALSE,"ENSG00000229117"
"12083",12083,0.127783494863334,0.0411048885386947,"ZC3H10",0.0860815091218505,FALSE,"ENSG00000135482"
"12084",12084,-0.124042631443143,0.0459449591007823,"RP11-603J24.5",0.0937547044265404,FALSE,"ENSG00000258317"
"12085",12085,-0.203850984773181,0.00221646568914621,"ESYT1",0.00819199823417358,FALSE,"ENSG00000139641"
"12086",12086,-0.148894126703082,0.0208134001266414,"MYL6B",0.050451379349981,FALSE,"ENSG00000196465"
"12087",12087,0.150902176731579,0.0194152361581656,"MYL6",0.0477799625537935,FALSE,"ENSG00000092841"
"12088",12088,0.0768596014568681,0.150469432193193,"RP11-977G19.5",0.227340179567034,FALSE,"ENSG00000258199"
"12089",12089,-0.114497854433931,0.0603040546532764,"SMARCC2",0.115317673319195,FALSE,"ENSG00000139613"
"12090",12090,-0.311048500710667,2.03958051172064e-06,"RNF41",2.18246021601765e-05,FALSE,"ENSG00000181852"
"12091",12091,-0.148696080171636,0.0209556607029607,"NABP2",0.0507489990653831,FALSE,"ENSG00000139579"
"12092",12092,0.0396356529918542,0.297666675628131,"SLC39A5",0.363086114650441,FALSE,"ENSG00000139540"
"12093",12093,-0.212343772173555,0.00146440055001689,"ANKRD52",0.00577619850302347,FALSE,"ENSG00000139645"
"12094",12094,-0.0553641553389298,0.22874103723864,"COQ10A",0.305507152259056,FALSE,"ENSG00000135469"
"12095",12095,-0.0867320713160076,0.121163300229103,"CS",0.19476515881783,FALSE,"ENSG00000062485"
"12096",12096,0.0454277690776,0.271249297556278,"RP11-977G19.11",0.341805835531193,FALSE,"ENSG00000257303"
"12097",12097,0.0181226146402332,0.404179443145702,"RP11-977G19.12",0.440598750127779,FALSE,"ENSG00000257740"
"12098",12098,0.0292711023445852,0.347545182745524,"CNPY2",0.402010469202724,FALSE,"ENSG00000257727"
"12099",12099,0.0966362559073284,0.0959306452764979,"PAN2",0.164150180603961,FALSE,"ENSG00000135473"
"12100",12100,0.0644542905649543,0.193262342976988,"IL23A",0.272049207384421,FALSE,"ENSG00000110944"
"12101",12101,0.128294073370559,0.0404765690318089,"STAT2",0.0852234578222178,FALSE,"ENSG00000170581"
"12102",12102,0.246014012009907,0.000229606986574356,"TIMELESS",0.00121771423306464,FALSE,"ENSG00000111602"
"12103",12103,-0.183764613365659,0.0054712407445488,"MIP",0.0171573008194208,FALSE,"ENSG00000135517"
"12104",12104,0.185370749097438,0.00510925664217856,"SPRYD4",0.0162253968274866,FALSE,"ENSG00000176422"
"12105",12105,-0.268913527518957,5.26002875060947e-05,"GLS2",0.000350812486757214,FALSE,"ENSG00000135423"
"12106",12106,0.235630772257281,0.000422148955566098,"RP11-153M3.1",0.00202328158104853,FALSE,"ENSG00000257576"
"12107",12107,0.306359070594935,3.04345467741113e-06,"RBMS2",3.09763622049831e-05,FALSE,"ENSG00000076067"
"12108",12108,0.00175127404526295,0.490653429442512,"BAZ2A",0.494558488975653,FALSE,"ENSG00000076108"
"12109",12109,-0.194380377475847,0.00343839889472814,"ATP5B",0.0117510438742118,FALSE,"ENSG00000110955"
"12110",12110,-0.079336235153051,0.142721962496415,"PTGES3",0.21868952213441,FALSE,"ENSG00000110958"
"12111",12111,0.0598158294960068,0.210942607224228,"NACA",0.289087156397288,FALSE,"ENSG00000196531"
"12112",12112,-0.178146026834762,0.0069168824749057,"PRIM1",0.0206886126043144,FALSE,"ENSG00000198056"
"12113",12113,0.274915495601572,3.46271812526381e-05,"HSD17B6",0.000247241631989609,FALSE,"ENSG00000025423"
"12114",12114,-0.0866091222722401,0.121502492662223,"SDR9C7",0.195141253565381,FALSE,"ENSG00000170426"
"12115",12115,0.0162513062543764,0.413915159581507,"RDH16",0.447216109245462,FALSE,"ENSG00000139547"
"12116",12116,-0.175236349925635,0.00778637329559239,"ZBTB39",0.0227320294200181,FALSE,"ENSG00000166860"
"12117",12117,-0.0959791535798631,0.0974786486123786,"TAC3",0.165989937769866,FALSE,"ENSG00000166863"
"12118",12118,0.00214418272927707,0.488556976054073,"MYO1A",0.49341468181709,FALSE,"ENSG00000166866"
"12119",12119,0.144231487150696,0.0243801694014117,"TMEM194A",0.0572926822926891,FALSE,"ENSG00000166881"
"12120",12120,-0.253028931223436,0.00014909867501862,"NAB2",0.000842310696533762,FALSE,"ENSG00000166886"
"12121",12121,-0.0877329743055149,0.118425975106958,"STAT6",0.191475740294944,FALSE,"ENSG00000166888"
"12122",12122,0.243984590619466,0.0002593495806937,"LRP1",0.00135004815548411,FALSE,"ENSG00000123384"
"12123",12123,0.0123267034865883,0.43449359076227,"NXPH4",0.460571952701861,FALSE,"ENSG00000182379"
"12124",12124,0.174608164847855,0.00798586847523461,"SHMT2",0.0232330951133243,FALSE,"ENSG00000182199"
"12125",12125,0.115095438806193,0.0593156320745266,"NDUFA4L2",0.113928373758042,FALSE,"ENSG00000185633"
"12126",12126,0.204581093740802,0.0021405540353388,"STAC3",0.00796489973513288,FALSE,"ENSG00000185482"
"12127",12127,-0.287245372795054,1.40284961149944e-05,"R3HDM2",0.000115503751844621,FALSE,"ENSG00000179912"
"12128",12128,-0.131693311204553,0.0364838057327259,"INHBE",0.0785159123157501,FALSE,"ENSG00000139269"
"12129",12129,0.11861925889629,0.0537353542437522,"GLI1",0.105643980980299,FALSE,"ENSG00000111087"
"12130",12130,-0.00173459434727878,0.490742433671468,"ARHGAP9",0.49458283926188,FALSE,"ENSG00000123329"
"12131",12131,-0.179394549884254,0.00657011170489836,"MARS",0.0198712114895732,FALSE,"ENSG00000166986"
"12132",12132,0.0687556543191507,0.177676200290171,"DDIT3",0.256127135495017,FALSE,"ENSG00000175197"
"12133",12133,0.0535426985103569,0.236251631975012,"MBD6",0.312451761785856,FALSE,"ENSG00000166987"
"12134",12134,-0.286860636181694,1.44431973484802e-05,"DCTN2",0.000118155510606332,FALSE,"ENSG00000175203"
"12135",12135,-0.0420599310455313,0.286472090331899,"KIF5A",0.354064640366973,TRUE,"ENSG00000155980"
"12136",12136,-0.267321545584362,5.86337952306735e-05,"PIP4K2C",0.000384676145103534,FALSE,"ENSG00000166908"
"12137",12137,-0.188135161304778,0.00453456015672634,"DTX3",0.0147299592104049,FALSE,"ENSG00000178498"
"12138",12138,-0.208825468056106,0.00174294826352321,"ARHGEF25",0.00669798247610898,FALSE,"ENSG00000240771"
"12139",12139,-0.274562779617821,3.55021429148381e-05,"AC025165.8",0.000252451272112975,FALSE,"ENSG00000224713"
"12140",12140,-0.142997760349677,0.0254028253330097,"SLC26A10",0.0591810376531445,FALSE,"ENSG00000135502"
"12141",12141,-0.200808628203278,0.00255889530934671,"B4GALNT1",0.00920926171583232,FALSE,"ENSG00000135454"
"12142",12142,0.234111569204576,0.000460146830584482,"OS9",0.00217210145788995,FALSE,"ENSG00000135506"
"12143",12143,-0.128111275620024,0.0407006468415842,"RP11-571M6.8",0.0854448952176019,FALSE,"ENSG00000257499"
"12144",12144,-0.152863695883717,0.0181250647772754,"AGAP2",0.0451266077134851,TRUE,"ENSG00000135439"
"12145",12145,0.14393535238214,0.0246225324589395,"AGAP2-AS1",0.05771987751914,FALSE,"ENSG00000255737"
"12146",12146,0.165484078811177,0.0114121081596775,"TSPAN31",0.0311494044844015,FALSE,"ENSG00000135452"
"12147",12147,0.36495684655869,8.85099622779547e-09,"CDK4",2.19737511809165e-07,FALSE,"ENSG00000135446"
"12148",12148,-0.0141630183412425,0.424840176688779,"CYP27B1",0.454449351923128,FALSE,"ENSG00000111012"
