"","gene","Seed","Gene","R","P","FDR"
"cor10595","ADAMTS15","ENSG00000244731","ENSG00000166106",-0.0803516130441092,0.336682031580387,0.601358132931768
"cor10596","SVOP","ENSG00000244731","ENSG00000166111",-0.279385872048055,0.000666109491693684,0.0114684743078911
"cor10597","GPT2","ENSG00000244731","ENSG00000166123",0.366990781755527,5.61593424753696e-06,0.000342186972331011
"cor10598","AMN","ENSG00000244731","ENSG00000166126",0.0663564518104342,0.42777998695458,0.681771047722443
"cor10599","RAB8B","ENSG00000244731","ENSG00000166128",0.0574387945718068,0.492564798417128,0.73142623232143
"cor10600","IKBIP","ENSG00000244731","ENSG00000166130",0.135485450993926,0.104196313568764,0.310289518881725
"cor10601","RPUSD2","ENSG00000244731","ENSG00000166133",0.0277088649247872,0.740769414283756,0.883466331208621
"cor10602","HIF1AN","ENSG00000244731","ENSG00000166135",-0.18791612327063,0.0236093018341914,0.121555362659698
"cor10603","NDUFB8","ENSG00000244731","ENSG00000166136",-0.0887253495625625,0.288579837827925,0.55365912908865
"cor10604","ZFYVE19","ENSG00000244731","ENSG00000166140",-0.130468879243916,0.117782524294751,0.334294326745172
"cor10605","SPINT1","ENSG00000244731","ENSG00000166145",-0.0152310708639437,0.855716510509829,0.939040207003037
"cor10606","FBN1","ENSG00000244731","ENSG00000166147",0.0609924704715366,0.466143111068058,0.713569670646085
"cor10607","AVPR1A","ENSG00000244731","ENSG00000166148",0.0398664643634993,0.634010100302798,0.82322298867528
"cor10608","DEPDC4","ENSG00000244731","ENSG00000166153",0.0325381825848789,0.697628774841098,0.860267359040214
"cor10609","LRTM2","ENSG00000244731","ENSG00000166159",-0.21085821538681,0.0109032938015937,0.0740699774492029
"cor10610","BRD7","ENSG00000244731","ENSG00000166164",0.127548494737371,0.126302764568578,0.347940087001981
"cor10611","CKB","ENSG00000244731","ENSG00000166165",-0.0931611699851883,0.265053829554857,0.527863640809482
"cor10612","TRMT61A","ENSG00000244731","ENSG00000166166",-0.150217120201986,0.07131830146604,0.245640305775818
"cor10613","BTRC","ENSG00000244731","ENSG00000166167",-0.272874786130826,0.000898053931482965,0.0141136841646597
"cor10614","POLL","ENSG00000244731","ENSG00000166169",-0.0399564084200231,0.633244484885057,0.822809203137097
"cor10615","BAG5","ENSG00000244731","ENSG00000166170",-0.102983480765286,0.21771289814485,0.472652647977203
"cor10616","DPCD","ENSG00000244731","ENSG00000166171",-0.180411307096969,0.0298943211725578,0.142684487759538
"cor10617","LARP6","ENSG00000244731","ENSG00000166173",0.00159946003562462,0.984766625653851,0.993983748173188
"cor10618","API5","ENSG00000244731","ENSG00000166181",-0.0505642673617636,0.545849557056545,0.768696268312275
"cor10619","ASPG","ENSG00000244731","ENSG00000166183",-0.0565272025462504,0.499468287678741,0.735743021468358
"cor10620","ZNF319","ENSG00000244731","ENSG00000166188",0.066362269165138,0.427739394122859,0.681748509314362
"cor10621","HPS6","ENSG00000244731","ENSG00000166189",-0.00515983170437493,0.950885162463748,0.980559901469978
"cor10622","SENP8","ENSG00000244731","ENSG00000166192",-0.0479865481188873,0.566533858596127,0.782076091691337
"cor10623","NOLC1","ENSG00000244731","ENSG00000166197",-0.131337688327449,0.115335868092941,0.330200402422918
"cor10624","ALKBH3","ENSG00000244731","ENSG00000166199",-0.108915724844658,0.192216278960634,0.440727256972769
"cor10625","COPS2","ENSG00000244731","ENSG00000166200",-0.121579228787513,0.145186396506392,0.377183165361934
"cor10626","GABRB3","ENSG00000244731","ENSG00000166206",-0.159042238757136,0.0560397099041223,0.211436134812962
"cor10627","SGPL1","ENSG00000244731","ENSG00000166224",0.249230252846063,0.00250276894809779,0.0284796321714227
"cor10628","FRS2","ENSG00000244731","ENSG00000166225",0.081461921234904,0.330026046973462,0.595489476313522
"cor10629","CCT2","ENSG00000244731","ENSG00000166226",-0.173777028229796,0.0365842763924065,0.161903011630818
"cor10630","PCBD1","ENSG00000244731","ENSG00000166228",0.0857174187548047,0.305302326803819,0.570854740829886
"cor10631","ARIH1","ENSG00000244731","ENSG00000166233",-0.158648872957924,0.0566579944209434,0.212996375175816
"cor10632","C16orf71","ENSG00000244731","ENSG00000166246",-0.133422877828045,0.109625136556112,0.320385335026334
"cor10633","CLMP","ENSG00000244731","ENSG00000166250",-0.111977432630884,0.179940640222223,0.4251617185502
"cor10634","SCN3B","ENSG00000244731","ENSG00000166257",-0.214436944329342,0.00959716939452752,0.0680301001030122
"cor10635","COX11","ENSG00000244731","ENSG00000166260",-0.175272778592955,0.0349749458913831,0.157320114381241
"cor10636","ZNF202","ENSG00000244731","ENSG00000166261",-0.181553407647486,0.0288546381809814,0.139179300869554
"cor10637","FAM227B","ENSG00000244731","ENSG00000166262",0.238211514495169,0.00391073309947449,0.0382457313349765
"cor10638","STXBP4","ENSG00000244731","ENSG00000166263",0.108364766730529,0.194488476453926,0.443559496310543
"cor10639","CYYR1","ENSG00000244731","ENSG00000166265",0.156210192206255,0.0606175736572567,0.222724839655839
"cor10640","CUL5","ENSG00000244731","ENSG00000166266",-0.147265646445358,0.0771251906626984,0.258595637328007
"cor10641","MYRFL","ENSG00000244731","ENSG00000166268",-0.12578761909391,0.131665029076328,0.356838534112859
"cor10642","WBP1L","ENSG00000244731","ENSG00000166272",0.170319823185874,0.0405441877916982,0.172770422984138
"cor10643","C10orf32","ENSG00000244731","ENSG00000166275",-0.0926667402467466,0.267609370019876,0.530893157550206
"cor10644","C2","ENSG00000244731","ENSG00000166278",0.382249225949969,2.0902939677834e-06,0.00016130310396901
"cor10645","PLEKHF1","ENSG00000244731","ENSG00000166289",0.330731675925499,4.84440878339694e-05,0.00178626311850175
"cor10646","TMEM100","ENSG00000244731","ENSG00000166292",0.0731451556525273,0.381936934315237,0.642563363089884
"cor10647","ANAPC16","ENSG00000244731","ENSG00000166295",0.12901170565102,0.121976308705416,0.340941045501941
"cor10648","SMPD1","ENSG00000244731","ENSG00000166311",0.0723274696533628,0.387295141297279,0.647576278939099
"cor10649","APBB1","ENSG00000244731","ENSG00000166313",-0.192614312948922,0.0202821176568421,0.110541615666621
"cor10650","NUDT13","ENSG00000244731","ENSG00000166321",-0.0121298556766339,0.884865669052943,0.952096842037678
"cor10651","C11orf65","ENSG00000244731","ENSG00000166323",0.241498206904389,0.00343025184611017,0.0350421367743336
"cor10652","TRIM44","ENSG00000244731","ENSG00000166326",-0.22533576752264,0.00642905135577724,0.0530077957913636
"cor10653","ILK","ENSG00000244731","ENSG00000166333",0.206848763873071,0.0125500109685817,0.0813883896080721
"cor10654","TAF10","ENSG00000244731","ENSG00000166337",-0.168990109532844,0.0421601267190811,0.177265107024078
"cor10655","TPP1","ENSG00000244731","ENSG00000166340",0.250800126444477,0.00234482757547938,0.0273093474606441
"cor10656","DCHS1","ENSG00000244731","ENSG00000166341",0.272899094865509,0.000897064851553209,0.014106741600935
"cor10657","NETO1","ENSG00000244731","ENSG00000166342",-0.322425987933026,7.65105975573734e-05,0.0024875052592388
"cor10658","MSS51","ENSG00000244731","ENSG00000166343",0.0276631191041405,0.741182197758065,0.883599349599021
"cor10659","CYB5A","ENSG00000244731","ENSG00000166347",0.16108662606607,0.0529152787609726,0.204136864958136
"cor10660","USP54","ENSG00000244731","ENSG00000166348",0.112003498069711,0.179838668047634,0.425088208937978
"cor10661","RAG1","ENSG00000244731","ENSG00000166349",-0.0543513134623544,0.516149580733718,0.748134226334331
"cor10662","C11orf74","ENSG00000244731","ENSG00000166352",-0.177224113438834,0.0329656929733697,0.151670433897827
"cor10663","WDR88","ENSG00000244731","ENSG00000166359",0.0190728966561273,0.819878690068517,0.922873922636797
"cor10664","OR2D2","ENSG00000244731","ENSG00000166368",-0.120422351759946,0.149081734597267,0.382279998546383
"cor10665","ATP9B","ENSG00000244731","ENSG00000166377",0.0185443152916682,0.824789200437889,0.925916496889505
"cor10666","PPFIBP2","ENSG00000244731","ENSG00000166387",0.129503264046232,0.120548871178707,0.338522101452702
"cor10667","CYB5R2","ENSG00000244731","ENSG00000166394",0.0920365248462982,0.270890962086705,0.534286184101615
"cor10668","KIAA0355","ENSG00000244731","ENSG00000166398",0.109760315305934,0.188770705847347,0.436669913167251
"cor10669","SERPINB8","ENSG00000244731","ENSG00000166401",0.112755405463277,0.176915351474385,0.421307980125733
"cor10670","TUB","ENSG00000244731","ENSG00000166402",-0.269033760233641,0.00106751646475809,0.0158218340210897
"cor10671","RIC3","ENSG00000244731","ENSG00000166405",-0.260777866092829,0.0015348946471391,0.0203499869523473
"cor10672","LMO1","ENSG00000244731","ENSG00000166407",-0.0197750038793866,0.813366948908016,0.920147793467195
"cor10673","IDH3A","ENSG00000244731","ENSG00000166411",-0.219212321971029,0.00807013652682233,0.0611583942494321
"cor10674","CRABP1","ENSG00000244731","ENSG00000166426",0.159138942845891,0.0558885667470558,0.211120023353161
"cor10675","PLD4","ENSG00000244731","ENSG00000166428",0.188451289731574,0.0232080597876233,0.120258249490592
"cor10676","ZMAT1","ENSG00000244731","ENSG00000166432",0.226487122494787,0.00615603526516563,0.0514646944289261
"cor10677","XRRA1","ENSG00000244731","ENSG00000166435",-0.0423031809384323,0.613407742057371,0.812100428589823
"cor10678","TRIM66","ENSG00000244731","ENSG00000166436",-0.166651388584278,0.0451330395892904,0.184888687139152
"cor10679","RNF169","ENSG00000244731","ENSG00000166439",0.173886045279687,0.0364649084823188,0.161513413167775
"cor10680","RPL27A","ENSG00000244731","ENSG00000166441",0.19753347424733,0.0172401260933893,0.0998308267650004
"cor10681","ST5","ENSG00000244731","ENSG00000166444",0.0086978287660571,0.917303312347624,0.965448610243653
"cor10682","CDYL2","ENSG00000244731","ENSG00000166446",-0.138480538817874,0.0966919078935042,0.296984778509844
"cor10683","TMEM130","ENSG00000244731","ENSG00000166448",-0.171895558449167,0.0386968495980337,0.16765382443095
"cor10684","PRTG","ENSG00000244731","ENSG00000166450",0.132926797918582,0.110963289909759,0.322680627392856
"cor10685","CENPN","ENSG00000244731","ENSG00000166451",-0.140506053868466,0.0918640067283121,0.287901618362782
"cor10686","AKIP1","ENSG00000244731","ENSG00000166452",-0.0165332184584231,0.843532765747822,0.933490076388535
"cor10687","ATMIN","ENSG00000244731","ENSG00000166454",-0.201893915041262,0.0148829501059124,0.0911797375873037
"cor10688","C16orf46","ENSG00000244731","ENSG00000166455",-0.0933355053751962,0.264156729208222,0.52680095470541
"cor10689","TMEM41B","ENSG00000244731","ENSG00000166471",0.0680045992742606,0.41636843352915,0.672103844361447
"cor10690","PKD1L2","ENSG00000244731","ENSG00000166473",0.0769677136283126,0.357490074645613,0.621224771438452
"cor10691","LEO1","ENSG00000244731","ENSG00000166477",-0.0264120538211997,0.752499280543922,0.889334340022645
"cor10692","ZNF143","ENSG00000244731","ENSG00000166478",0.0977474989663259,0.24214115797784,0.501831834559452
"cor10693","TMX3","ENSG00000244731","ENSG00000166479",-0.191779593227236,0.0208418351269644,0.112504726323884
"cor10694","MFAP4","ENSG00000244731","ENSG00000166482",0.151839485735212,0.0682805824017272,0.239372107021507
"cor10695","WEE1","ENSG00000244731","ENSG00000166483",0.228488654233754,0.00570592444980828,0.0493174033431786
"cor10696","MAPK7","ENSG00000244731","ENSG00000166484",0.161585270536334,0.0521754565341943,0.202708805654556
"cor10697","PRKCB","ENSG00000244731","ENSG00000166501",-0.21843073767296,0.00830429314118476,0.0622918659548592
"cor10698","HDGFRP3","ENSG00000244731","ENSG00000166503",-0.217546263498543,0.0085765115576785,0.0634656930484082
"cor10699","NDST2","ENSG00000244731","ENSG00000166507",0.00839452084948266,0.920177373665845,0.966820172360712
"cor10700","MCM7","ENSG00000244731","ENSG00000166508",0.112531096555192,0.177783744211998,0.422439220366925
"cor10701","CCDC68","ENSG00000244731","ENSG00000166510",-0.19712884407627,0.0174744586729814,0.100690073292516
"cor10702","CLEC4E","ENSG00000244731","ENSG00000166523",0.140094681087121,0.0928286984494694,0.289556257850348
"cor10703","ZNF3","ENSG00000244731","ENSG00000166526",0.0943123241019209,0.259168525827742,0.521615616483228
"cor10704","ZSCAN21","ENSG00000244731","ENSG00000166529",0.0140431283614499,0.866861517923743,0.944637546673469
"cor10705","RIMKLB","ENSG00000244731","ENSG00000166532",0.240703130440432,0.00354133517333912,0.0357592921743966
"cor10706","A2ML1","ENSG00000244731","ENSG00000166535",0.249849750993788,0.00243932705718656,0.0279179465239461
"cor10707","BEAN1","ENSG00000244731","ENSG00000166546",-0.144887159440942,0.0820771474770085,0.268220666802639
"cor10708","TK2","ENSG00000244731","ENSG00000166548",-0.0253390903729623,0.762247476493863,0.894919439673521
"cor10709","TMED3","ENSG00000244731","ENSG00000166557",-0.0679112916204802,0.417009697886656,0.672717528530429
"cor10710","SLC38A8","ENSG00000244731","ENSG00000166558",-0.143621286133254,0.084814880378811,0.27392173219956
"cor10711","SEC11C","ENSG00000244731","ENSG00000166562",0.063943493736615,0.444807776472341,0.695759999359942
"cor10712","GALR1","ENSG00000244731","ENSG00000166573",0.0757047150071126,0.365457403227707,0.627911413291841
"cor10713","TMEM135","ENSG00000244731","ENSG00000166575",-0.0665035570924989,0.426754184912252,0.681231410995192
"cor10714","IQCD","ENSG00000244731","ENSG00000166578",0.263755475738455,0.0013482552588048,0.0185530865138467
"cor10715","NDEL1","ENSG00000244731","ENSG00000166579",-0.261217652706962,0.00150592250373533,0.0200483711835095
"cor10716","CENPV","ENSG00000244731","ENSG00000166582",-0.0901912319389307,0.280656000903998,0.54498815394407
"cor10717","RRAD","ENSG00000244731","ENSG00000166592",0.0762432498090304,0.362046861824193,0.625111981221014
"cor10718","FAM96B","ENSG00000244731","ENSG00000166595",0.0103680843820743,0.90149657788513,0.95846766724385
"cor10719","WDR16","ENSG00000244731","ENSG00000166596",-0.241460033231609,0.00343551266657317,0.0350819744327483
"cor10720","HSP90B1","ENSG00000244731","ENSG00000166598",0.0530561026514829,0.526213214304482,0.755535590523298
"cor10721","MC4R","ENSG00000244731","ENSG00000166603",-0.000731697152281421,0.993030931535356,0.997209507885618
"cor10722","BLCAP","ENSG00000244731","ENSG00000166619",-0.129803227792478,0.119684183139337,0.337388180710189
"cor10723","CHRFAM7A","ENSG00000244731","ENSG00000166664",-0.0738402139721974,0.377417857951479,0.637826419797197
"cor10724","SPDYE6","ENSG00000244731","ENSG00000166667",-0.0199031891054146,0.812179449080699,0.919659830251299
"cor10725","ATF7IP2","ENSG00000244731","ENSG00000166669",-0.0918890825590272,0.271662630143189,0.534831842952585
"cor10726","TVP23A","ENSG00000244731","ENSG00000166676",-0.123665828569794,0.138356297466798,0.366985202316482
"cor10727","NGFRAP1","ENSG00000244731","ENSG00000166681",-0.128458116401001,0.123599492108457,0.343614853802543
"cor10728","TMPRSS5","ENSG00000244731","ENSG00000166682",0.379677105209578,2.47794113821007e-06,0.00018299843809807
"cor10729","COG1","ENSG00000244731","ENSG00000166685",-0.144858805692421,0.0821376827797489,0.268282427571315
"cor10730","PLEKHA7","ENSG00000244731","ENSG00000166689",0.234267761787296,0.00456654029968249,0.0424289869084414
"cor10731","ZNF606","ENSG00000244731","ENSG00000166704",0.215611449763515,0.00919967647097088,0.066177075457104
"cor10732","ZCCHC18","ENSG00000244731","ENSG00000166707",0.0456541985387107,0.585563933337153,0.794667481983561
"cor10733","B2M","ENSG00000244731","ENSG00000166710",0.360795618186848,8.27092753010295e-06,0.000462418408158077
"cor10734","ZNF592","ENSG00000244731","ENSG00000166716",0.0296722289418636,0.723124171838701,0.874511189753244
"cor10735","CASC4","ENSG00000244731","ENSG00000166734",0.13597393373228,0.102942071269309,0.308371564957597
"cor10736","HTR3A","ENSG00000244731","ENSG00000166736",-0.0951717253631638,0.254833638058023,0.516399259950271
"cor10737","NNMT","ENSG00000244731","ENSG00000166741",-0.0721893581776103,0.38820462710032,0.648262371544201
"cor10738","AP1G1","ENSG00000244731","ENSG00000166747",-0.0631170339716595,0.450726711211398,0.70090364339578
"cor10739","AGBL1","ENSG00000244731","ENSG00000166748",-0.154216286013681,0.0640211179948676,0.230265182137834
"cor10740","SLFN5","ENSG00000244731","ENSG00000166750",0.19749789180837,0.017260622932119,0.0999211340442444
"cor10741","CATSPER2","ENSG00000244731","ENSG00000166762",-0.108772579161617,0.192804758313638,0.441396082227972
"cor10742","ZNF667-AS1","ENSG00000244731","ENSG00000166770",-0.0871407357277137,0.297311753360543,0.56270473866314
"cor10743","C16orf45","ENSG00000244731","ENSG00000166780",-0.225399178452812,0.00641373908997913,0.0529154005458138
"cor10744","KIAA0430","ENSG00000244731","ENSG00000166783",-0.227469169259415,0.00593138121357472,0.0503376422122736
"cor10745","SAAL1","ENSG00000244731","ENSG00000166788",0.0487331265759501,0.560505008233903,0.778281224125667
"cor10746","YPEL4","ENSG00000244731","ENSG00000166793",-0.179471030079446,0.0307740348241849,0.145111883273686
"cor10747","PPIB","ENSG00000244731","ENSG00000166794",0.125711414882968,0.131900969394088,0.357251631045361
"cor10748","LDHC","ENSG00000244731","ENSG00000166796",0.0522949259375181,0.532173401932795,0.759274456688549
